score;departement;ville;nom;enseignes;code_naf;dirigeant;age;qualite;chiffre_affaires;resultat;annee_comptes;effectif;date_creation;nb_etablissements;siren;adresse;url_pappers;url_annuaire
50;75;PARIS;GALATEA TALENTS;;78.10Z;Roxane BRICHETEAU DE LA MORANDIÈRE (SION);56;Président de SAS;;;;1-2;2012-05-02;2;752336800;14 RUE PETRARQUE 75016 PARIS;https://www.pappers.fr/entreprise/galatea-talents-752336800;https://annuaire-entreprises.data.gouv.fr/entreprise/752336800
50;75;PARIS;DEPECH' MODE;;78.20Z;Nathan HALFON;56;Président de SAS;;-40376;2024;6-9;2013-10-04;2;797903275;66 RUE DE CAUMARTIN 75009 PARIS;https://www.pappers.fr/entreprise/depech-mode-797903275;https://annuaire-entreprises.data.gouv.fr/entreprise/797903275
50;75;PARIS;VENE INTERIM;VENE INTERIM;78.20Z;Maryse MADSEN (BARRIER);59;Gérant;;-58890;2024;3-5;2015-01-02;3;808926778;61 RUE DU FAUBOURG MONTMARTRE 75009 PARIS;https://www.pappers.fr/entreprise/vene-interim-808926778;https://annuaire-entreprises.data.gouv.fr/entreprise/808926778
50;75;PARIS;MY AGENCY;MY AGENCY;78.10Z;Guillaume Jean-Louis PROUST;54;Président de SAS;;25279;2023;20-49;2014-12-31;4;809010937;25 RUE COQUILLIERE 75001 PARIS;https://www.pappers.fr/entreprise/my-agency-my-agency-809010937;https://annuaire-entreprises.data.gouv.fr/entreprise/809010937
50;75;PARIS;TEMYS;;78.20Z;Christophe CARBON;57;Gérant;;;;n.r.;2004-07-05;1;477839039;100 RUE DE BAGNOLET 75020 PARIS;https://www.pappers.fr/entreprise/temys-477839039;https://annuaire-entreprises.data.gouv.fr/entreprise/477839039
48;75;PARIS;KNAK;;78.10Z;Norbert KOUDIMBA;62;Président de SAS;;;;0;2020-02-19;4;882023252;229 RUE SAINT-HONORE 75001 PARIS;https://www.pappers.fr/entreprise/knak-k-nak-immo-882023252;https://annuaire-entreprises.data.gouv.fr/entreprise/882023252
48;75;PARIS;SNC ARUMA;;78.10Z;Cathie WEIR;62;Gérant et associé indéfiniment et solidairement responsable;;;;n.r.;2017-06-20;3;830693446;229 RUE SAINT-HONORE 75001 PARIS;https://www.pappers.fr/entreprise/snc-aruma-830693446;https://annuaire-entreprises.data.gouv.fr/entreprise/830693446
48;75;PARIS;L'UNION DES TAXIS HAITIEN;;78.30Z;Theodule MACELUS;64;Président du conseil d’administration;;;;n.r.;2020-01-01;1;881858708;29 RUE TRISTAN TZARA 75018 PARIS;https://www.pappers.fr/entreprise/l-union-des-taxis-haitien-881858708;https://annuaire-entreprises.data.gouv.fr/entreprise/881858708
48;75;PARIS;DES HOTELS ET DES HOMMES;;78.10Z;Patrick LABORIEUX;62;Président de SAS;;;;n.r.;2018-05-07;2;839260270;229 RUE SAINT-HONORE 75001 PARIS;https://www.pappers.fr/entreprise/des-hotels-et-des-hommes-itc-development-839260270;https://annuaire-entreprises.data.gouv.fr/entreprise/839260270
48;75;PARIS;KB WORKERS;;78.30Z;Hedi Benoit KALLEL;63;Président de SAS;;;;0;2020-06-01;1;884693524;6 RUE DE VOUILLE 75015 PARIS;https://www.pappers.fr/entreprise/kb-workers-kb-workers-884693524;https://annuaire-entreprises.data.gouv.fr/entreprise/884693524
48;75;PARIS;RECRUTE EXPRESS;;78.10Z;Jean-Philippe UZAN;60;Président de SAS;;;;n.r.;2019-06-14;1;851820803;83 RUE CROZATIER 75012 PARIS;https://www.pappers.fr/entreprise/recrute-express-851820803;https://annuaire-entreprises.data.gouv.fr/entreprise/851820803
48;75;PARIS;ANDERSON RH;;78.10Z;Bernard GNAGNIKO;60;Président de SAS;;;;n.r.;2020-12-08;1;891864449;66 AVENUE DES CHAMPS ELYSEES 75008 PARIS;https://www.pappers.fr/entreprise/anderson-rh-891864449;https://annuaire-entreprises.data.gouv.fr/entreprise/891864449
48;75;PARIS;NASSIM SMAILI (LA ROSEE DU MATIN);;78.20Z;Nassim SMAILI (SMAILI);61;;;;;n.r.;2021-07-17;1;900546516;44 BOULEVARD HENRI IV 75004 PARIS;https://www.pappers.fr/entreprise/nassim-smaili-la-rosee-du-matin-900546516;https://annuaire-entreprises.data.gouv.fr/entreprise/900546516
48;75;PARIS;ARLETTI PARTNERS FRANCE;;78.30Z;Alessandro ARLETTI;60;Gérant;;;;n.r.;2019-01-01;1;847726577;8 RUE D'ATHENES 75009 PARIS;https://www.pappers.fr/entreprise/arletti-partners-france-847726577;https://annuaire-entreprises.data.gouv.fr/entreprise/847726577
48;75;PARIS;BEM'S INTERIM;;78.20Z;Louis Mark CIAVARELLA;60;Président de SAS;;;;n.r.;2018-05-16;2;839718772;90 RUE REBEVAL 75019 PARIS;https://www.pappers.fr/entreprise/bem-s-interim-839718772;https://annuaire-entreprises.data.gouv.fr/entreprise/839718772
45;75;PARIS;CITYFRONT SARL;;78.30Z;Tanveer SAULAT;54;Gérant;603017;360;2015;n.r.;2013-06-12;2;793702440;28-32 28 AVENUE VICTOR HUGO 75016 PARIS;https://www.pappers.fr/entreprise/cityfront-sarl-793702440;https://annuaire-entreprises.data.gouv.fr/entreprise/793702440
45;75;PARIS;FOCUS INTERNATIONAL SEARCH;FOCUS INTERNATIONAL SEARCH;78.10Z;Stephane HARDY;58;Gérant;555512;33207;2018;n.r.;2015-12-17;1;817452931;CHEZ SDM 38 RUE DE BERRI 75008 PARIS;https://www.pappers.fr/entreprise/focus-international-search-focus-international-search-817452931;https://annuaire-entreprises.data.gouv.fr/entreprise/817452931
45;75;PARIS;CELINE;;78.30Z;Celine DUCLOS;51;Gérant;399184;10881;2023;0;2008-03-15;4;503135972;13 AVENUE PHILIPPE-AUGUSTE 75011 PARIS;https://www.pappers.fr/entreprise/celine-503135972;https://annuaire-entreprises.data.gouv.fr/entreprise/503135972
45;75;PARIS;ROSEMARY;;78.30Z;Audrey LEWKOWICZ (LAMENT);51;Président de SAS;277157;152541;2022;n.r.;2013-09-06;1;797556875;58 RUE PIERRE DEMOURS 75017 PARIS;https://www.pappers.fr/entreprise/rosemary-797556875;https://annuaire-entreprises.data.gouv.fr/entreprise/797556875
45;75;PARIS;INTERPEOPLE;;78.30Z;Virginie INHOFF;51;Gérant;208632;-23421;2018;0;2012-01-02;2;539459214;14 RUE LEVERT 75020 PARIS;https://www.pappers.fr/entreprise/interpeople-539459214;https://annuaire-entreprises.data.gouv.fr/entreprise/539459214
45;75;PARIS;ALTERNATIVE SEARCH;;78.10Z;Alexandre BONIN;50;Gérant;201061;8691;2016;n.r.;2008-09-01;4;507770501;49 RUE DE PONTHIEU 75008 PARIS;https://www.pappers.fr/entreprise/alternative-search-507770501;https://annuaire-entreprises.data.gouv.fr/entreprise/507770501
45;75;PARIS;LESTAVEL EXECUTIVE SEARCH;;78.10Z;Charles-Henri LESTAVEL;60;Président de SAS;104400;-8076;2024;1-2;2023-07-31;2;978280485;27-29 RUE DE BASSANO 75008 PARIS;https://www.pappers.fr/entreprise/lestavel-executive-search-978280485;https://annuaire-entreprises.data.gouv.fr/entreprise/978280485
45;75;PARIS;ACUMEN RH;;78.30Z;Philippe Jacques BARBOT;58;Gérant;;;;n.r.;2016-09-13;3;822561072;41 AVENUE DE VILLIERS 75017 PARIS;https://www.pappers.fr/entreprise/acumen-rh-822561072;https://annuaire-entreprises.data.gouv.fr/entreprise/822561072
45;75;PARIS;LOOKING AFTER C.V.;LOOKING AFTER C.V.;78.10Z;Karine LIMANDAT;52;Gérant;;;;n.r.;2012-05-02;2;751555657;65 QUAI DE LA SEINE 75019 PARIS;https://www.pappers.fr/entreprise/looking-after-c-v-looking-after-c-v-751555657;https://annuaire-entreprises.data.gouv.fr/entreprise/751555657
45;75;PARIS;EOS INTERIM;;78.20Z;Cyril GALLOUX;52;Président de SAS;;;;n.r.;2015-05-22;2;811819010;86 RUE MICHEL-ANGE 75016 PARIS;https://www.pappers.fr/entreprise/eos-interim-811819010;https://annuaire-entreprises.data.gouv.fr/entreprise/811819010
45;75;PARIS;MANEO RH;;78.10Z;Guillaume BALARESQUE;58;Gérant;;12903;2024;n.r.;2012-06-06;1;752010371;1 RUE LEMERCIER 75017 PARIS;https://www.pappers.fr/entreprise/maneo-rh-752010371;https://annuaire-entreprises.data.gouv.fr/entreprise/752010371
45;75;PARIS;SEVERINE PERROT;;78.10Z;Severine PERROT;52;;;;;n.r.;2008-05-14;1;504224916;29 27 RUE RAFFET 75016 PARIS;https://www.pappers.fr/entreprise/severine-perrot-504224916;https://annuaire-entreprises.data.gouv.fr/entreprise/504224916
45;75;PARIS;CODHEX EURL;;78.10Z;Michel FOUCAULT;50;Gérant;;;;n.r.;2008-07-01;1;504648221;6 RUE SIDI BRAHIM 75012 PARIS;https://www.pappers.fr/entreprise/codhex-eurl-504648221;https://annuaire-entreprises.data.gouv.fr/entreprise/504648221
45;75;PARIS;KILAFEE A DOMICILE;;78.30Z;Severine CHARRIE (CHERBONNEL);54;Gérant;;;;n.r.;2007-04-02;2;492411434;7 RUE MARBEUF 75008 PARIS;https://www.pappers.fr/entreprise/kilafee-a-domicile-492411434;https://annuaire-entreprises.data.gouv.fr/entreprise/492411434
45;75;PARIS;MATHIEU LATTEUX CONSEIL;;78.10Z;Mathieu Etienne Henry LATTEUX;50;Gérant;;;;n.r.;2011-07-01;3;532421112;75 RUE DE LOURMEL 75015 PARIS;https://www.pappers.fr/entreprise/mathieu-latteux-conseil-532421112;https://annuaire-entreprises.data.gouv.fr/entreprise/532421112
45;75;PARIS;CHALLENGIA;;78.10Z;Philippe SMADJA;50;Président de SAS;;;;n.r.;2009-11-09;1;518167754;1 RUE PIERRE BOURDAN 75012 PARIS;https://www.pappers.fr/entreprise/challengia-518167754;https://annuaire-entreprises.data.gouv.fr/entreprise/518167754
45;75;PARIS;SKILL DEALER;;78.10Z;Yvan COQUENTIN;54;Gérant;;;;n.r.;2008-09-30;1;508834678;1 PLACE LEON BLUM 75011 PARIS;https://www.pappers.fr/entreprise/skill-dealer-508834678;https://annuaire-entreprises.data.gouv.fr/entreprise/508834678
45;75;PARIS;AXYU;;78.30Z;Anne-Laure HINCKY;57;Gérant;;;;n.r.;2009-07-01;1;513563932;78 AVENUE RAYMOND POINCARE 75016 PARIS;https://www.pappers.fr/entreprise/axyu-513563932;https://annuaire-entreprises.data.gouv.fr/entreprise/513563932
45;75;PARIS;REDHA LAIEB (AYOBA RENOVATION);;78.20Z;Redha LAIB (LAIEB);52;;;;;n.r.;2014-03-05;1;800267304;3 RUE BROWN-SEQUARD 75015 PARIS;https://www.pappers.fr/entreprise/redha-laieb-ayoba-renovation-800267304;https://annuaire-entreprises.data.gouv.fr/entreprise/800267304
45;75;PARIS;PBR CONSEIL;;78.10Z;Paul BLANVILLAIN;57;Président de SAS;;;;n.r.;2012-09-20;3;754013134;117 AVENUE EMILE ZOLA 75015 PARIS;https://www.pappers.fr/entreprise/pbr-conseil-754013134;https://annuaire-entreprises.data.gouv.fr/entreprise/754013134
45;75;PARIS;PASCOM SERVICES;;78.10Z;Mondanga MEFALEZI;51;Gérant;;;;n.r.;2015-01-20;1;809639040;3 SQUARE DE L'AVEYRON 75017 PARIS;https://www.pappers.fr/entreprise/pascom-services-pascom-services-psw-809639040;https://annuaire-entreprises.data.gouv.fr/entreprise/809639040
45;75;PARIS;IMFOLOZI;;78.10Z;Dominique SEGUIN;50;Gérant;;;;n.r.;2014-10-26;3;808202329;34 BOULEVARD MARBEAU 75016 PARIS;https://www.pappers.fr/entreprise/imfolozi-808202329;https://annuaire-entreprises.data.gouv.fr/entreprise/808202329
45;75;PARIS;GLOBAL WEB RECRUTEMENT;;78.10Z;Frederic Michel Andre RAVAUX;55;Président de SAS;;;;n.r.;2009-02-08;1;510493620;19 RUE CLAUDE BERNARD 75005 PARIS;https://www.pappers.fr/entreprise/global-web-recrutement-510493620;https://annuaire-entreprises.data.gouv.fr/entreprise/510493620
45;75;PARIS;PLP CONSEIL;;78.10Z;Ivan JELEFF-DAROUX (JELEFF);55;Gérant;;;;n.r.;2010-07-29;1;524191939;1 RUE LAMENNAIS 75008 PARIS;https://www.pappers.fr/entreprise/plp-conseil-524191939;https://annuaire-entreprises.data.gouv.fr/entreprise/524191939
45;75;PARIS;KELSSY CONSEILS;;78.20Z;Karine LEDERMAN;52;Gérant;;5724;2023;n.r.;2011-11-01;5;537556912;6 RUE DES IMMEUBLES INDUSTRIELS 75011 PARIS;https://www.pappers.fr/entreprise/kelssy-conseils-537556912;https://annuaire-entreprises.data.gouv.fr/entreprise/537556912
45;75;PARIS;SYLVIE PERNOT;;78.30Z;Sylvie Anne Catherine PERNOT;58;;;;;n.r.;2011-04-18;1;531942092;95 AVENUE DE CHOISY 75013 PARIS;https://www.pappers.fr/entreprise/sylvie-pernot-531942092;https://annuaire-entreprises.data.gouv.fr/entreprise/531942092
45;75;PARIS;AZPEN;;78.10Z;Severine ATLANI;55;Président de SAS;;;;n.r.;2010-03-04;1;521456236;75 RUE DU VOLGA 75020 PARIS;https://www.pappers.fr/entreprise/azpen-521456236;https://annuaire-entreprises.data.gouv.fr/entreprise/521456236
45;75;PARIS;INTEK;INTEK;78.20Z;Christophe LEDONNE;51;Gérant;;;;n.r.;2007-02-23;3;494613854;6 RUE HIPPOLYTE LEBAS 75009 PARIS;https://www.pappers.fr/entreprise/intek-494613854;https://annuaire-entreprises.data.gouv.fr/entreprise/494613854
45;75;PARIS;ELEXENT;;78.10Z;Veronique Laure NGUYEN TAN HON;57;Gérant;;;;n.r.;2007-10-01;1;500438569;26 AVENUE PERRICHONT 75016 PARIS;https://www.pappers.fr/entreprise/elexent-500438569;https://annuaire-entreprises.data.gouv.fr/entreprise/500438569
45;75;PARIS;SCOTT MAC PHERSON;;78.10Z;Gilles VIBES;53;Président de SAS;;;;n.r.;2008-02-05;4;502496615;45 RUE BOISSY D'ANGLAS 75008 PARIS;https://www.pappers.fr/entreprise/scott-mac-pherson-502496615;https://annuaire-entreprises.data.gouv.fr/entreprise/502496615
45;75;PARIS;ABAQ;;78.10Z;Leonard BRIOT DE LA CROCHAIS;55;Gérant;;;;n.r.;2008-09-20;1;508226446;18 RUE PASQUIER 75008 PARIS;https://www.pappers.fr/entreprise/abaq-508226446;https://annuaire-entreprises.data.gouv.fr/entreprise/508226446
45;75;PARIS;NEWEN SEARCH;;78.10Z;Wendy BOUGON (COCHRAN);57;Gérant;;;;n.r.;2010-01-04;1;518605340;9 RUE VIOLET 75015 PARIS;https://www.pappers.fr/entreprise/newen-search-518605340;https://annuaire-entreprises.data.gouv.fr/entreprise/518605340
45;75;PARIS;SERVICE SECURITE INCENDIE;;78.30Z;Jocya Maximilienne Madeleine HOCHART;58;Gérant;;;;n.r.;2015-08-01;1;813024510;10 RUE DE PENTHIEVRE 75008 PARIS;https://www.pappers.fr/entreprise/service-securite-incendie-ssi-813024510;https://annuaire-entreprises.data.gouv.fr/entreprise/813024510
45;75;PARIS;PRO-FUSION;;78.30Z;Naziha ENNACERI (MEHDID);54;Gérant;;;;n.r.;2014-12-17;3;808653877;26 BOULEVARD DES BATIGNOLLES 75017 PARIS;https://www.pappers.fr/entreprise/pro-fusion-808653877;https://annuaire-entreprises.data.gouv.fr/entreprise/808653877
45;75;PARIS;ACTIVITES PROFESSIONNELLES DE SURVEILLANCES;;78.30Z;Marie Michelle Rama LO;55;Gérant;;;;n.r.;2009-03-02;1;510804339;116 RUE DE CHARENTON 75012 PARIS;https://www.pappers.fr/entreprise/activites-professionnelles-de-surveillances-a-p-s-510804339;https://annuaire-entreprises.data.gouv.fr/entreprise/510804339
45;75;PARIS;STM PRO;;78.20Z;Sadiq IMRAN;52;Gérant;;;;n.r.;2012-10-02;3;788487429;22 RUE DES MESSAGERIES 75010 PARIS;https://www.pappers.fr/entreprise/stm-pro-788487429;https://annuaire-entreprises.data.gouv.fr/entreprise/788487429
45;75;PARIS;ETIENNE VUILLAUME (GAVROCHE ETIENNE VUILLAUME EIRL);;78.10Z;Etienne VUILLAUME;50;;;;;n.r.;2016-02-09;1;818151540;10 RUE DE PENTHIEVRE 75008 PARIS;https://www.pappers.fr/entreprise/etienne-vuillaume-gavroche-etienne-vuillaume-eirl-818151540;https://annuaire-entreprises.data.gouv.fr/entreprise/818151540
43;75;PARIS;PERPETUAL:;;78.10Z;Pierre TRIPPITELLI;54;Président de SAS;997796;-615309;2024;6-9;2019-02-22;2;848747242;5-7 RUE DES ITALIENS 75009 PARIS;https://www.pappers.fr/entreprise/perpetual-848747242;https://annuaire-entreprises.data.gouv.fr/entreprise/848747242
43;75;PARIS;H.I. EXECUTIVE CONSULTING SEARCH FRANCE;;78.10Z;Laurence BERTHOU (MAHÉO);57;Directeur Général;676501;48482;2025;3-5;2021-09-01;2;903686400;91 RUE DU FAUBOURG SAINT-HONORE 75008 PARIS;https://www.pappers.fr/entreprise/h-i-executive-consulting-search-france-903686400;https://annuaire-entreprises.data.gouv.fr/entreprise/903686400
43;75;PARIS;RH PERFORMANCES PARIS;;78.10Z;Herve VAN RIJN;58;Gérant;561480;47982;2024;1-2;2018-10-15;2;844056754;34 RUE LAFFITTE 75009 PARIS;https://www.pappers.fr/entreprise/rh-performances-paris-844056754;https://annuaire-entreprises.data.gouv.fr/entreprise/844056754
43;75;PARIS;TOGETHER RECRUTEMENT;;78.10Z;Celine-Rachel MORDRET;52;Président de SAS;84400;27928;2024;1-2;2019-03-30;2;849876669;9 RUE PARROT 75012 PARIS;https://www.pappers.fr/entreprise/together-recrutement-849876669;https://annuaire-entreprises.data.gouv.fr/entreprise/849876669
43;75;PARIS;POLE-TECH INTERIM;;78.20Z;Manuel Antonio TEIGA;58;Président de SAS;;19550;2023;1-2;2019-06-01;4;852026996;45 RUE DE MAUBEUGE 75009 PARIS;https://www.pappers.fr/entreprise/pole-tech-interim-852026996;https://annuaire-entreprises.data.gouv.fr/entreprise/852026996
43;75;PARIS;AEON MODELS;;78.10Z;Luana Mihaela POPESCU-GUINEA;51;Président de SAS;;-103994;2024;6-9;2020-01-07;2;881339436;34 RUE DU FAUBOURG SAINT-HONORE 75008 PARIS;https://www.pappers.fr/entreprise/aeon-models-881339436;https://annuaire-entreprises.data.gouv.fr/entreprise/881339436
43;75;PARIS;HAUSSMANN MANAGEMENT TRANSITION;;78.30Z;Hugues CHOMBART DE LAUWE;50;Président de SAS;;183285;2024;3-5;2020-09-08;2;888746104;12 RUE LINCOLN 75008 PARIS;https://www.pappers.fr/entreprise/haussmann-management-transition-888746104;https://annuaire-entreprises.data.gouv.fr/entreprise/888746104
43;75;PARIS;LR CONSULTING;;78.10Z;Laurine DOMINGUEZ-REY;50;Président de SAS;;;;1-2;2021-04-13;2;898312749;2 B AVENUE DE SEGUR 75007 PARIS;https://www.pappers.fr/entreprise/lr-consulting-898312749;https://annuaire-entreprises.data.gouv.fr/entreprise/898312749
43;75;PARIS;CENTAURI SEARCH;;78.30Z;Olivier Sebastien Fabrice COUSTAING;51;Président de SAS;;;;1-2;2021-05-19;3;899492557;54-56 54 AVENUE HOCHE 75008 PARIS;https://www.pappers.fr/entreprise/centauri-search-899492557;https://annuaire-entreprises.data.gouv.fr/entreprise/899492557
43;75;PARIS;LAZAM;;78.20Z;Stephane NACHBA;56;Président de SAS;;;;1-2;2019-01-10;3;848450334;22 RUE DE CONSTANTINOPLE 75008 PARIS;https://www.pappers.fr/entreprise/lazam-lazam-848450334;https://annuaire-entreprises.data.gouv.fr/entreprise/848450334
43;75;PARIS;PREMIUM EXECUTIVE SEARCH;;78.10Z;David Jules Maurice GAUSSENS;57;Président de SAS;;2202;2019;1-2;2019-04-01;3;850106360;BUR 562 - CHEZ SOURCE 78 AVENUE DES CHAMPS ELYSEES 75008 PARIS;https://www.pappers.fr/entreprise/premium-executive-search-850106360;https://annuaire-entreprises.data.gouv.fr/entreprise/850106360
43;75;PARIS;AGENCE MARILOU;;78.30Z;Marianne Francoise Kim Lien TRUONG (TRUONG);55;Président de SAS;;153646;2024;3-5;2019-06-03;3;851244913;4 RUE PETRELLE 75009 PARIS;https://www.pappers.fr/entreprise/agence-marilou-851244913;https://annuaire-entreprises.data.gouv.fr/entreprise/851244913
43;75;PARIS;SECOANA;;78.20Z;Olivier FLAMENT;54;Président de SAS;;;;1-2;2019-08-01;1;852542695;PAVILLON DES MAQUETTES 211 AVENUE JEAN JAURES 75019 PARIS;https://www.pappers.fr/entreprise/secoana-852542695;https://annuaire-entreprises.data.gouv.fr/entreprise/852542695
43;75;PARIS;TITANIUM MANAGEMENT;;78.10Z;Michelangelo CHIACCHIO;55;Président de SAS;;16775;2024;3-5;2019-10-03;3;877841320;50 RUE D'ABOUKIR 75002 PARIS;https://www.pappers.fr/entreprise/titanium-management-877841320;https://annuaire-entreprises.data.gouv.fr/entreprise/877841320
43;75;PARIS;YO INTERIM;YO INTERIM;78.20Z;Caroline Blanche HUART (BONTANT);57;Président de SAS;;;;6-9;2019-10-10;2;878160258;10 RUE DE LA PAIX 75002 PARIS;https://www.pappers.fr/entreprise/yo-interim-yo-interim-878160258;https://annuaire-entreprises.data.gouv.fr/entreprise/878160258
43;75;PARIS;AC'TIF INTERIM;;78.20Z;Phi Phuong CHIEM;55;Gérant;;168150;2024;1-2;2020-07-08;1;885330720;83 AVENUE D'ITALIE 75013 PARIS;https://www.pappers.fr/entreprise/ac-tif-interim-885330720;https://annuaire-entreprises.data.gouv.fr/entreprise/885330720
43;75;PARIS;EMOUNA !;;78.10Z;Eytan HANOUNA;54;Gérant;;;;1-2;2020-08-26;1;888574712;44 RUE CARDINET 75017 PARIS;https://www.pappers.fr/entreprise/emouna-888574712;https://annuaire-entreprises.data.gouv.fr/entreprise/888574712
43;75;PARIS;WORKS AGENCE D'EMPLOI;;78.20Z;Ramon Jose AGUILAR;59;Président de SAS;;;;1-2;2021-09-15;2;903624666;20 RUE DU CARDINAL LEMOINE 75005 PARIS;https://www.pappers.fr/entreprise/works-agence-d-emploi-works-agence-d-emploi-903624666;https://annuaire-entreprises.data.gouv.fr/entreprise/903624666
43;75;PARIS;MGMT;;78.10Z;Guillaume Jean-Louis PROUST;54;Président de SAS;;63845;2020;10-19;2018-01-01;3;834390478;5 RUE ETIENNE MARCEL 75001 PARIS;https://www.pappers.fr/entreprise/mgmt-834390478;https://annuaire-entreprises.data.gouv.fr/entreprise/834390478
43;75;PARIS;BAKENEKO;;78.10Z;Franck JACQUARD;50;Président de SAS;;;;1-2;2018-01-25;3;834968406;2 B RUE DE LA JUSSIENNE 75002 PARIS;https://www.pappers.fr/entreprise/bakeneko-834968406;https://annuaire-entreprises.data.gouv.fr/entreprise/834968406
43;75;PARIS;CELAKANTE EVENTS;;78.30Z;Ahamed MNEMOI;50;Président de SAS;;;;1-2;2018-10-22;1;843720244;4 RUE MARIE-LOUISE DUBREIL-JACOTIN 75013 PARIS;https://www.pappers.fr/entreprise/celakante-events-843720244;https://annuaire-entreprises.data.gouv.fr/entreprise/843720244
43;75;PARIS;DIESE STUDIO;;78.10Z;Silvana DUSI;54;Président de SAS;;;;1-2;2019-05-01;2;850869884;231 RUE SAINT-HONORE 75001 PARIS;https://www.pappers.fr/entreprise/diese-studio-diese-studio-850869884;https://annuaire-entreprises.data.gouv.fr/entreprise/850869884
43;75;PARIS;INTERIM ONLINE PRO-TECH;;78.20Z;Ali MEHABLI;57;Président de SAS;;200503;2023;1-2;2020-01-15;1;880965439;82 RUE DE DUNKERQUE 75009 PARIS;https://www.pappers.fr/entreprise/interim-online-pro-tech-interim-online-pro-tech-880965439;https://annuaire-entreprises.data.gouv.fr/entreprise/880965439
43;75;PARIS;CANOPEE CONSULTING;;78.10Z;Bruno MARI;55;Président de SAS;;;;1-2;2020-12-24;1;892483512;22 RUE BOIS LE VENT 75016 PARIS;https://www.pappers.fr/entreprise/canopee-consulting-canopee-consulting-892483512;https://annuaire-entreprises.data.gouv.fr/entreprise/892483512
43;75;PARIS;OU EST CHARLIE RECRUTEMENT;;78.10Z;Nathalie Marie Isabelle MAAREK (PASTOR);59;Président de SAS;;;;1-2;2020-07-28;2;887629376;58 AVENUE DE WAGRAM 75017 PARIS;https://www.pappers.fr/entreprise/ou-est-charlie-recrutement-887629376;https://annuaire-entreprises.data.gouv.fr/entreprise/887629376
43;75;PARIS;VIBES & ASSOCIES CONSEIL;;78.10Z;Gilles VIBES;53;Président de SAS;;;;1-2;2021-01-22;1;893374728;15 RUE CHASSELOUP-LAUBAT 75015 PARIS;https://www.pappers.fr/entreprise/vibes-associes-conseil-893374728;https://annuaire-entreprises.data.gouv.fr/entreprise/893374728
40;75;PARIS;MIKAS PARIS;;78.10Z;Anna Ulrica Christina WINBERG;60;Gérant;660108;81151;2025;n.r.;2022-02-21;2;910783018;20 RUE CAMBON 75001 PARIS;https://www.pappers.fr/entreprise/mikas-paris-910783018;https://annuaire-entreprises.data.gouv.fr/entreprise/910783018
40;75;PARIS;RESONANCE PULSE;;78.10Z;Virginie Marie Georgette ADAM;61;Président de SAS;;;;n.r.;2026-05-19;1;105322192;10 RUE BREMONTIER 75017 PARIS;https://www.pappers.fr/entreprise/resonance-pulse-105322192;https://annuaire-entreprises.data.gouv.fr/entreprise/105322192
40;75;PARIS;HIRENOVA;;78.10Z;Najet AMIRA;61;Gérant;;;;n.r.;2026-06-15;1;106228281;138 AVENUE VICTOR HUGO 75016 PARIS;https://www.pappers.fr/entreprise/hirenova-nova-106228281;https://annuaire-entreprises.data.gouv.fr/entreprise/106228281
40;75;PARIS;CB ADVISORY;;78.10Z;Cécile BROCHOT;60;Président de SAS;;;;n.r.;2023-01-12;1;948227731;5 AVENUE LEON HEUZEY 75016 PARIS;https://www.pappers.fr/entreprise/cb-advisory-948227731;https://annuaire-entreprises.data.gouv.fr/entreprise/948227731
40;75;PARIS;FGA CONSULTING;;78.10Z;François Maurice GOURNAY;62;Président de SAS;;;;n.r.;2023-03-10;1;949787105;CHEZ FRANCOIS GOURNAY 12 AVENUE DU BEL AIR 75012 PARIS;https://www.pappers.fr/entreprise/fga-consulting-949787105;https://annuaire-entreprises.data.gouv.fr/entreprise/949787105
40;75;PARIS;ARA EXECUTIVES;;78.10Z;Emeric PEYREDIEU DU CHARLAT;61;Président de SAS;;;;n.r.;2026-01-14;1;999829286;1 RUE SAINTE-LEONIE 75014 PARIS;https://www.pappers.fr/entreprise/ara-executives-ara-executives-999829286;https://annuaire-entreprises.data.gouv.fr/entreprise/999829286
40;75;PARIS;UNITED SERVICES FRANCE;USF;78.30Z;Dinu BACIU;62;Président de SAS;;;;n.r.;2026-09-01;1;109258129;26 RUE BOSQUET 75007 PARIS;https://www.pappers.fr/entreprise/united-services-france-usf-usf-109258129;https://annuaire-entreprises.data.gouv.fr/entreprise/109258129
40;75;PARIS;RH-RECRUTEMENTS & CONSEILS;;78.10Z;Emmanuel Andre DEVANLAY;61;Président de SAS;;;;n.r.;2022-05-24;1;914099171;32 RUE BASFROI 75011 PARIS;https://www.pappers.fr/entreprise/rh-recrutements-conseils-914099171;https://annuaire-entreprises.data.gouv.fr/entreprise/914099171
40;75;PARIS;JOD;;78.10Z;Jean-Régis ABOU;61;Président de SAS;;;;n.r.;2025-09-01;1;990951741;47 RUE ALEXANDRE DUMAS 75011 PARIS;https://www.pappers.fr/entreprise/jod-990951741;https://annuaire-entreprises.data.gouv.fr/entreprise/990951741
40;75;PARIS;TEMA;;78.20Z;Gulseren SAHAN (GUNES);61;Président de SAS;;;;n.r.;2024-03-10;1;985344415;84 AVENUE DE LA REPUBLIQUE 75011 PARIS;https://www.pappers.fr/entreprise/tema-985344415;https://annuaire-entreprises.data.gouv.fr/entreprise/985344415
